Longitude,Latitude,condensing_tower,chimney,power_plant_unit,total_score,probs0,probs1,preds
118.6862507,37.51881085,0,0.198183751,0.497553974,0.695737725,0.143482059,0.856517911,1
119.2806576,35.10270757,0,0.199441111,0.495565861,0.695006973,0.142997831,0.857002139,1
117.4042474,36.72752512,0,0.198837399,0.495044142,0.693881541,0.143850207,0.856149793,1
118.5483066,37.55868115,0.299816108,0,0.393551379,0.693367487,0.114547074,0.885452986,1
121.1669388,37.53494483,0,0.199128842,0.493292451,0.692421293,0.144281209,0.855718791,1
117.2905943,35.15991768,0.299508923,0,0.392828465,0.692337388,0.115248837,0.884751141,1
119.1743737,36.46378817,0,0.199849248,0.492286891,0.692136139,0.143946052,0.856053948,1
118.5541601,36.46864428,0,0.198909092,0.492903084,0.691812176,0.144677669,0.855322361,1
119.2363923,36.64574055,0,0.253759954,0.437072217,0.690832171,0.069972344,0.930027723,1
116.8705636,36.67996862,0,0.199950421,0.490248352,0.690198773,0.14469941,0.855300605,1
115.515354,35.23349189,0,0,0.689744554,0.689744554,0.291034758,0.708965182,1
118.142302,36.76999023,0,0.198354077,0.48988229,0.688236368,0.146551296,0.853448689,1
120.8524461,37.80175433,0,0.195832241,0.491560847,0.687393087,0.148539081,0.851460874,1
118.1371816,35.33399235,0,0.268222637,0.415321678,0.683544315,0.069938764,0.930061221,1
117.9039713,35.321165,0,0.187389297,0.494563311,0.681952608,0.071506061,0.928493857,1
118.4967853,35.50814833,0,0.183655689,0.497773767,0.681429455,0.072180606,0.927819371,1
117.7158388,36.93534734,0.299844128,0.178326464,0.203167304,0.681337896,0.055305533,0.944694459,1
117.6719314,36.25508876,0,0.208248693,0.469990999,0.678239692,0.063507713,0.936492264,1
117.2095716,36.71589793,0,0.198769438,0.478794664,0.677564102,0.150909573,0.849090457,1
116.7849763,35.50129428,0.311592987,0,0.365696579,0.677289566,0.051909864,0.948090196,1
120.4979494,36.48578016,0,0.193097675,0.48348093,0.676578605,0.155178919,0.844821095,1
117.1249681,34.76349509,0,0.142330086,0.533216536,0.675546622,0.180675447,0.819324493,1
117.2145603,36.69109808,0.258939993,0,0.416375116,0.675315109,0.341572076,0.658427954,1
118.8489728,35.62937767,0,0.176259816,0.499029428,0.675289243,0.173997059,0.826003015,1
117.4477611,36.90429138,0,0.18065412,0.494522095,0.675176215,0.167764649,0.832235396,1
118.1928129,36.88895252,0,0.17858088,0.495981246,0.674562126,0.171348721,0.828651309,1
116.8980688,36.79907983,0,0.18937894,0.484692603,0.674071544,0.071687445,0.92831254,1
119.1987192,36.44539435,0,0.239694893,0.432926089,0.672620982,0.07003396,0.929966033,1
116.4429265,35.38456734,0,0.194577622,0.476651341,0.671228963,0.156607926,0.843392074,1
118.1623361,36.72390832,0,0.113705492,0.556912616,0.670618108,0.321259767,0.678740263,1
120.406384,37.39141255,0.298967725,0,0.370862603,0.669830328,0.134314075,0.86568588,1
117.1263447,35.0701682,0,0.180593216,0.489109874,0.66970309,0.173114747,0.826885283,1
120.4835735,36.41546708,0,0.205945543,0.460577607,0.66652315,0.070902191,0.929097831,1
118.855639,36.88713586,0,0.19797045,0.466917187,0.664887637,0.157182649,0.842817307,1
117.094308,36.68295223,0.275024343,0,0.38924557,0.664269912,0.157469034,0.842530966,1
118.1534487,36.74407741,0,0.171397567,0.492164433,0.663562,0.194594413,0.805405557,1
118.4424955,37.11929736,0.129041255,0.193960047,0.339817107,0.662818408,0.213463187,0.786536813,1
118.0582501,35.31806669,0,0.199880695,0.458756536,0.658637232,0.158744872,0.841255188,1
116.5539058,35.39858574,0.404521402,0,0.252949804,0.657471206,0.049523734,0.950476289,1
118.1692296,36.77475168,0,0.161995494,0.493371546,0.655367041,0.224803507,0.775196493,1
118.061911,38.08310624,0,0.198370755,0.456795484,0.655166239,0.161986738,0.838013232,1
116.7455769,35.50299244,0,0.172216678,0.482588768,0.654805446,0.204999283,0.795000792,1
119.1327883,36.63989885,0,0,0.654529437,0.654529437,0.003640365,0.996359646,1
116.2180293,36.61440667,0,0.17803688,0.474724561,0.652761441,0.195745945,0.804254055,1
117.8159833,36.11412143,0,0.199578917,0.452535927,0.652114844,0.162806898,0.837193131,1
119.0724632,37.11359867,0,0.196698046,0.454666466,0.651364511,0.167519048,0.832480907,1
120.3181209,36.28638448,0,0,0.651227467,0.651227467,0.055654068,0.944345951,1
117.5748035,34.81503971,0.191217935,0.290660985,0.169016719,0.650895639,0.025572414,0.974427521,1
120.4621529,36.18049121,0,0.199657166,0.44987762,0.649534786,0.165015414,0.834984541,1
115.4755581,36.49493686,0.291366202,0,0.356167316,0.647533518,0.164844319,0.835155606,1
120.4164243,36.45529555,0,0.197451997,0.44982934,0.647281337,0.170370609,0.829629362,1
121.1345316,37.57099349,0,0.193010306,0.452853695,0.645864001,0.11389225,0.886107683,1
118.8270703,35.59481459,0.299659503,0,0.344992995,0.644652498,0.161353663,0.838646352,1
115.6213766,35.05428326,0,0.198654377,0.444526225,0.643180603,0.172566921,0.82743305,1
122.3630494,36.86252902,0,0.166413033,0.476525933,0.642938966,0.234487399,0.765512586,1
119.4639862,36.86762145,0,0.193687558,0.445832938,0.639520496,0.18356882,0.816431165,1
119.1796809,36.60357843,0,0.148062456,0.489916623,0.637979078,0.30159241,0.698407531,1
118.0447163,36.77183119,0,0.181406987,0.45622018,0.637627167,0.209735811,0.790264189,1
118.0482107,36.75664883,0,0.185664165,0.450280726,0.635944891,0.128919721,0.871080339,1
115.9991386,36.42411809,0.27284376,0,0.362942785,0.635786545,0.200228408,0.799771667,1
115.6224996,35.66553432,0,0.171194112,0.464391649,0.635585761,0.234800175,0.76519984,1
119.0722305,37.12005583,0,0.198852646,0.436692774,0.635545421,0.179733068,0.820266902,1
115.5318186,35.28831802,0,0.187662148,0.447393954,0.635056102,0.200265467,0.799734592,1
120.4575252,36.12064432,0,0.190537095,0.444217712,0.634754807,0.194728091,0.805271924,1
116.3468952,37.51196358,0,0.233606329,0.400028944,0.633635273,0.062911972,0.937088072,1
119.0363364,37.1317235,0,0.199141228,0.434150577,0.633291805,0.181546822,0.818453133,1
116.8914711,36.67904735,0,0.280995016,0.351521373,0.632516389,0.061122753,0.938877225,1
118.3728868,37.4232031,0,0.193958449,0.436530828,0.630489278,0.193547204,0.80645287,1
115.7546266,36.12320835,0.42298793,0,0.206215799,0.629203728,0.049586743,0.950413287,1
118.6652195,37.24512642,0,0.22497122,0.403946996,0.628918216,0.070729874,0.929270148,1
116.194455,36.5906845,0,0.189901013,0.435433805,0.625334818,0.075458132,0.924541891,1
118.7660841,36.89444195,0,0.176431084,0.446966916,0.623398,0.242747277,0.757252753,1
117.2608324,36.72394304,0,0.187610567,0.435177147,0.622787714,0.216805652,0.783194304,1
119.7807466,35.60705137,0,0.140535927,0.48149237,0.622028297,0.357098222,0.642901778,1
120.1484027,36.06182532,0,0.153243911,0.467119634,0.620363545,0.322886586,0.677113354,1
118.0570766,37.57846075,0,0.183936838,0.435672909,0.619609747,0.077208541,0.922791421,1
115.5322734,34.89147894,0,0.22186815,0.393380731,0.615248882,0.071079232,0.928920805,1
117.7745114,38.09531026,0.254190153,0,0.360583097,0.61477325,0.104196236,0.89580375,1
115.2802467,35.18060782,0.253654021,0,0.360445738,0.614099759,0.273478925,0.726521075,1
117.8162663,36.11087428,0,0.282637424,0.330348194,0.612985617,0.048469298,0.951530695,1
122.0969476,37.20051599,0,0.186996257,0.425727725,0.612723982,0.233371645,0.766628325,1
116.7965935,36.79984138,0,0.178582525,0.433110356,0.611692882,0.25919199,0.74080795,1
118.0896769,36.73861953,0.203514576,0.229106703,0.178429961,0.61105124,0.001246459,0.998753548,1
118.9184977,37.25694195,0.417388687,0,0.19310686,0.610495547,0.050106477,0.949893594,1
117.9759948,38.00451005,0,0.174096227,0.435526043,0.60962227,0.277501315,0.722498655,1
118.0513977,36.93246223,0.253428894,0,0.355606019,0.609034914,0.289590806,0.710409164,1
116.0869924,36.27671847,0,0,0.608933114,0.608933114,0.261212349,0.738787651,1
117.1402103,36.67457977,0,0.178260732,0.430470496,0.608731228,0.266290247,0.733709753,1
118.6012093,37.02997701,0,0.192233884,0.416256517,0.608490402,0.227311283,0.772688687,1
119.103545,37.06364194,0,0.185674397,0.422605038,0.608279434,0.077798128,0.922201812,1
118.6681249,35.5020309,0,0.162668014,0.444629699,0.607297713,0.320572108,0.679427862,1
115.8516391,34.96833606,0,0.255623865,0.351417929,0.607041794,0.070062779,0.929937184,1
116.9465683,35.55545034,0,0.175431538,0.431326598,0.606758136,0.279287726,0.720712304,1
116.1013957,35.97769393,0,0.258891131,0.347771227,0.606662358,0.070053741,0.929946244,1
117.765202,38.09715134,0,0.175157213,0.430880219,0.606037432,0.281647325,0.718352675,1
116.9415625,35.45318474,0,0.198663568,0.407049567,0.605713135,0.21744132,0.78255868,1
116.5259025,36.22945479,0.285615992,0,0.318935186,0.604551178,0.143130392,0.856869638,1
119.3568837,35.16025159,0,0.320785534,0.283514917,0.604300451,0.059783034,0.940216959,1
115.8749062,36.90069972,0,0.218075342,0.385627121,0.603702462,0.000649919,0.999350131,1
117.3513027,34.82783718,0,0,0.601432487,0.601432487,0.16216968,0.837830245,1
118.0874749,36.74654288,0,0.185752666,0.414243698,0.599996364,0.261119515,0.738880515,1
119.2822519,35.09237971,0,0.159243262,0.439947903,0.599191165,0.348166198,0.651833773,1
120.4599779,36.12169861,0,0.199607146,0.397720277,0.597327423,0.227482066,0.772517979,1
117.1993034,35.08752072,0,0.190192859,0.406571001,0.59676386,0.077803195,0.922196746,1
117.4457433,36.8932743,0.154059863,0.154812241,0.285664231,0.594536334,0.060935959,0.939064026,1
115.7725179,34.6155468,0,0.192244327,0.400518507,0.592762834,0.25601238,0.74398756,1
121.2730364,37.46975459,0,0.191826829,0.400256097,0.592082926,0.077849194,0.92215085,1
119.194715,36.72691173,0,0.265186652,0.324202687,0.589389338,0.132029995,0.86796999,1
119.1970624,36.69856298,0,0.199499261,0.389854699,0.589353961,0.241712973,0.758287013,1
115.7971262,34.68276092,0,0.200950008,0.378994048,0.579944055,0.321874708,0.678125322,1
117.4297978,35.11010248,0,0.177049243,0.401851088,0.578900331,0.335474074,0.664525867,1
121.2482638,37.56731068,0,0.189116299,0.389597058,0.578713357,0.253045201,0.746954799,1
117.144561,36.68026102,0,0.337090388,0.240082473,0.577172861,0.059438493,0.940561473,1
117.5317334,36.31323001,0.419101923,0,0.15742518,0.576527103,0.041737325,0.958262622,1
117.6866495,36.13673606,0,0.190053236,0.385267079,0.575320315,0.300783426,0.699216545,1
118.2893167,36.81300826,0,0.193009174,0.379640996,0.57265017,0.295977652,0.704022348,1
117.4200427,35.64773951,0,0.176148266,0.392572626,0.568720892,0.04403799,0.955962062,1
117.5674416,36.10258876,0,0.187722551,0.379622281,0.567344832,0.170397386,0.829602599,1
122.0520129,37.20808822,0,0.183813787,0.382283419,0.566097206,0.341206521,0.658793449,1
115.5512999,35.2192279,0,0.361327612,0.203929469,0.565257081,0.275158584,0.724841356,1
118.3330349,37.1879011,0.297031313,0,0.267290115,0.564321429,0.333792627,0.666207433,1
120.5237432,36.14234412,0,0.197642457,0.365876824,0.563519281,0.301814407,0.698185623,1
119.1260271,35.14647656,0,0.191002429,0.371368885,0.562371314,0.325827837,0.674172163,1
117.0209442,35.21091752,0,0.222565133,0.339611262,0.562176395,0.073840693,0.926159263,1
119.5450329,36.05269037,0.092252567,0.101051283,0.368735075,0.562038925,0.100720711,0.899279237,1
117.2196464,36.68335626,0,0,0.560827717,0.560827717,0.086190432,0.913809538,1
115.5338364,35.23829498,0,0.169504303,0.390284985,0.559789288,0.087821439,0.912178636,1
117.7215999,35.83953149,0,0.217836138,0.340628386,0.558464524,0.075129732,0.924870193,1
120.6619239,36.34435709,0.163448864,0.10462414,0.289437681,0.557510686,0.081116423,0.918883622,1
118.2003897,36.78977343,0.257614842,0,0.299646705,0.557261547,0.06302008,0.936979949,1
117.0628928,36.02555849,0,0.195001911,0.361771047,0.556772959,0.080347285,0.91965276,1
115.5466835,35.21145065,0,0.198750794,0.356383175,0.555133969,0.316355944,0.683644056,1
118.6309408,34.93612339,0.242883611,0.083417845,0.227894992,0.554196447,0.077147923,0.922852039,1
118.0896212,36.70249491,0,0.124698296,0.426849023,0.551547318,0.496870935,0.503129065,1
119.2168408,35.16455465,0.299330771,0,0.249849796,0.549180567,0.372212291,0.62778765,1
117.10717,36.77778985,0,0,0.547496818,0.547496818,0.358833075,0.641166985,1
117.8119797,36.11345031,0,0.199809754,0.345565557,0.545375311,0.334119499,0.665880501,1
117.5385519,34.73895428,0.299792647,0,0.245097846,0.544890493,0.383097678,0.616902292,1
118.158498,36.19707393,0,0.178939283,0.365913093,0.544852376,0.397859633,0.602140367,1
117.1024926,35.11945373,0,0,0.542637646,0.542637646,0.092570879,0.907429159,1
116.7108306,35.50967137,0,0.183482265,0.356576234,0.5400585,0.391231656,0.608768344,1
120.2556738,37.60679376,0,0.320283624,0.219263732,0.539547357,0.055025551,0.944974422,1
116.9744657,35.55496429,0,0.198061061,0.340332091,0.538393152,0.352552235,0.647447765,1
118.2081228,37.19088183,0,0,0.537534729,0.537534729,0.390473843,0.609526217,1
115.5407748,35.56681923,0,0.199005163,0.336096913,0.535102075,0.355758339,0.644241631,1
118.606333,37.42780501,0,0.189367199,0.345531821,0.53489902,0.381596714,0.618403256,1
117.7505761,36.63731335,0,0.213845616,0.320654988,0.534500604,0.322490871,0.677509129,1
121.7382807,36.86072444,0,0.151286315,0.381490588,0.532776903,0.094580881,0.905419171,1
116.3639929,37.47497534,0,0.306454052,0.225147277,0.531601329,0.061332505,0.938667536,1
120.5074215,37.61743314,0.299560976,0.07080363,0.159835964,0.530200571,0.456687987,0.543312013,1
119.4128233,37.02052593,0,0.19907397,0.33035171,0.529425681,0.36541006,0.63458997,1
117.2295452,35.12314251,0,0.196481502,0.330456465,0.526937968,0.376621574,0.623378456,1
115.7384211,36.87795321,0,0.212296828,0.314574569,0.526871397,0.007603188,0.992396772,1
118.8494809,37.43145641,0,0.198801589,0.326606899,0.525408489,0.373152941,0.626847088,1
117.7881465,35.88148787,0,0.191119623,0.333890319,0.525009942,0.403449118,0.596550822,1
120.3165039,36.27456245,0,0,0.524164937,0.524164937,0.38506186,0.61493808,1
115.6809669,34.60249926,0,0.238066429,0.281588465,0.519654894,0.144255623,0.855744362,1
117.7133609,35.84566961,0,0.216177955,0.30213064,0.518308594,0.07889396,0.921105981,1
115.4579463,35.01601022,0,0.198908365,0.318252385,0.517160749,0.39049235,0.60950768,1
115.5419174,35.54480576,0,0.17745912,0.338892967,0.516352087,0.091192275,0.908807755,1
118.1255836,36.87741429,0,0.277439984,0.238482162,0.515922146,0.070406243,0.929593801,1
119.2202171,36.67220132,0,0,0.513062611,0.513062611,0.112148963,0.887851,1
117.090178,36.70820621,0,0.197001135,0.313373893,0.510375029,0.440460414,0.559539616,1
121.3040414,37.54805502,0,0.331603059,0.178768724,0.510371783,0.175829992,0.824169993,1
115.458539,35.25070624,0,0.199060965,0.306763262,0.505824226,0.449484706,0.550515294,1
117.7904182,36.76818253,0,0.191715153,0.311291873,0.503007026,0.07861609,0.921383917,1
118.235345,36.78220256,0,0.22690029,0.27596125,0.50286154,0.077874087,0.922125936,1
119.9624004,36.73886926,0,0.176076982,0.321077138,0.49715412,0.094590314,0.905409694,1
116.793415,35.34339037,0,0.247080623,0.247899517,0.49498014,0.189982474,0.810017526,1
120.3067414,36.28756557,0,0,0.494204983,0.494204983,0.250508457,0.749491572,1
117.0866895,36.65718094,0,0,0.493878856,0.493878856,0.251823872,0.748176098,1
116.0202093,36.49911047,0,0,0.49063246,0.49063246,0.265834451,0.734165549,1
118.5751843,34.91553538,0,0,0.490489148,0.490489148,0.17359513,0.82640487,1
117.1186771,34.81219173,0,0,0.489913836,0.489913836,0.268972397,0.731027663,1
116.0023769,36.50710876,0,0,0.48853676,0.48853676,0.181153879,0.818846047,1
118.3188715,35.24423297,0,0,0.487131923,0.487131923,0.280742645,0.719257355,1
122.1927283,37.4279456,0,0.213838611,0.271267503,0.485106114,0.082982786,0.917017162,1
122.0481425,37.21588299,0,0.267874501,0.215318128,0.48319263,0.063374445,0.9366256,1
117.020197,35.37618058,0,0,0.479044013,0.479044013,0.217762902,0.782237053,1
120.486458,36.34546502,0,0.164072055,0.313324004,0.477396059,0.10782934,0.892170668,1
118.093896,36.76325953,0,0.1512952,0.3242459,0.4755411,0.13907899,0.860921025,1
119.0955075,36.76364841,0,0,0.474648267,0.474648267,0.238259062,0.761740923,1
120.4463211,37.62333141,0,0,0.467255399,0.467255399,0.344069809,0.655930221,1
118.5029248,37.44697679,0,0.262834895,0.204382032,0.467216927,0.166081384,0.833918691,1
117.1149869,36.7605127,0,0,0.467211545,0.467211545,0.280716896,0.719283104,1
119.7211395,35.62566154,0,0.25459998,0.210663915,0.465263894,0.148394525,0.851605475,1
118.5448098,36.97449499,0,0.213435206,0.246759921,0.460195128,0.086272798,0.913727224,1
118.6487145,34.93231446,0,0,0.457811996,0.457811996,0.326342642,0.673657298,1
117.1206955,36.11909635,0,0.278059824,0.179162413,0.457222237,0.063191004,0.936808944,1
117.0435154,36.67805316,0,0,0.452654049,0.452654049,0.381730914,0.618269086,1
115.935973,36.36098198,0,0,0.452218339,0.452218339,0.38302806,0.61697197,1
116.8183236,36.79522191,0,0.281104045,0.168065384,0.449169429,0.071337938,0.928662062,1
117.0684333,36.17750998,0,0.130195788,0.318090141,0.448285928,0.368746489,0.631253541,1
117.2373533,36.69695255,0,0,0.44798249,0.44798249,0.401244521,0.598755479,1
117.5333587,36.683251,0,0,0.44655893,0.44655893,0.375964314,0.624035716,1
117.4531753,35.78549866,0,0.22492265,0.22161606,0.44653871,0.383821666,0.616178274,1
120.224019,36.00506729,0,0,0.446315989,0.446315989,0.377069145,0.622930825,1
119.2006121,36.75106969,0,0.176273251,0.269888759,0.44616201,0.10802339,0.891976595,1
120.5371291,36.40555083,0,0,0.444513962,0.444513962,0.425208151,0.574791849,1
117.5072512,35.47693859,0,0,0.443082377,0.443082377,0.435624838,0.564375162,1
120.5184036,36.85434442,0,0,0.441601843,0.441601843,0.449967384,0.550032556,1
117.5206919,35.63041388,0,0.141407427,0.296901464,0.438308891,0.279217094,0.720782876,1
117.1947623,36.69577295,0,0.160179308,0.274704725,0.434884033,0.167269647,0.832730412,1
115.557817,35.21841675,0,0.281305819,0.152313873,0.433619692,0.072197758,0.927802265,1
115.6118879,34.95023677,0,0.279756659,0.152517825,0.432274484,0.483356059,0.516644001,1
117.821721,36.10639249,0,0.271872385,0.160221055,0.43209344,0.074254051,0.925745964,1
118.5509376,37.56005331,0,0.19010395,0.235445559,0.425549509,0.100951977,0.89904803,1
119.265503,36.66690824,0,0.23395724,0.182140261,0.416097501,0.416387588,0.583612442,1
117.4205888,35.7010491,0,0.167414577,0.246191755,0.413606332,0.202703893,0.797296166,1
117.5382767,35.54614016,0,0.228862234,0.184367388,0.413229623,0.08729475,0.912705243,1
118.9882258,35.95827718,0.248908437,0,0.159310818,0.408219254,0.07045272,0.92954725,1
117.6221713,37.68468982,0,0.231670268,0.176040158,0.407710426,0.08708553,0.912914515,1
116.9197709,37.16703152,0,0.239961076,0.16741699,0.407378066,0.084420964,0.915579021,1
119.3569254,35.16346147,0,0.167696856,0.237944528,0.405641385,0.184912339,0.815087736,1
117.429241,35.69544101,0,0.189776992,0.211014479,0.400791471,0.11493104,0.885068893,1
115.9386316,36.40093912,0,0.188311554,0.211440042,0.399751596,0.117981434,0.882018566,1
116.3182971,36.36093734,0,0.195544414,0.204177529,0.399721942,0.108290255,0.891709745,1
115.9689915,36.38653125,0,0.151755633,0.235999897,0.38775553,0.400567383,0.599432588,1
120.4958274,37.60579761,0,0.18133494,0.20383732,0.38517226,0.16079098,0.839208961,1
118.1972144,36.17745902,0,0.154571523,0.22238186,0.376953383,0.443503082,0.556496918,1
117.749825,35.82326224,0,0.206165533,0.161562562,0.367728095,0.109648786,0.890351236,1
117.2817611,35.19105236,0,0.202712247,0.16169484,0.364407087,0.117225185,0.88277477,1
117.4499272,35.64850368,0,0.171418769,0.185400903,0.356819672,0.309653372,0.690346658,1
