,probs0,probs1,preds,labels
194,0.10063634067773819,0.8993636965751648,1.0,1.0
195,0.11340774595737457,0.8865922689437866,1.0,1.0
196,0.040179863572120667,0.9598200917243958,1.0,1.0
197,0.05647211894392967,0.94352787733078,1.0,1.0
198,0.0001401706103933975,0.9998598098754883,1.0,1.0
199,0.09872730076313019,0.9012726545333862,1.0,1.0
200,0.19982001185417175,0.8001800179481506,1.0,1.0
201,0.14800964295864105,0.851990282535553,1.0,1.0
202,0.07778403908014297,0.9222159385681152,1.0,1.0
203,0.0018076262203976512,0.9981923699378967,1.0,1.0
204,0.04731200262904167,0.9526879787445068,1.0,1.0
205,0.0034056988079100847,0.996594250202179,1.0,1.0
206,0.9970124959945679,0.002987473737448454,0.0,1.0
207,0.019236495718359947,0.9807635545730591,1.0,1.0
208,0.10542429238557816,0.8945757150650024,1.0,1.0
209,0.0060027651488780975,0.9939972162246704,1.0,1.0
210,0.2195485532283783,0.7804514169692993,1.0,1.0
211,0.0009749208111315966,0.9990251064300537,1.0,1.0
212,0.05469167232513428,0.945308268070221,1.0,1.0
213,0.00408663135021925,0.9959133267402649,1.0,1.0
214,0.054736003279685974,0.9452639818191528,1.0,1.0
215,0.049374278634786606,0.9506256580352783,1.0,1.0
216,0.0009173629223369062,0.9990826845169067,1.0,1.0
217,0.10659492015838623,0.8934050798416138,1.0,1.0
218,0.003101322567090392,0.9968986511230469,1.0,1.0
219,0.05761528015136719,0.942384660243988,1.0,1.0
220,0.0005942873540334404,0.9994057416915894,1.0,1.0
221,0.004755233880132437,0.9952448010444641,1.0,1.0
222,0.05462128669023514,0.9453787207603455,1.0,1.0
223,0.20394793152809143,0.7960520386695862,1.0,1.0
224,0.05505099520087242,0.9449489712715149,1.0,1.0
225,0.047430772334337234,0.9525691866874695,1.0,1.0
226,0.098621666431427,0.901378333568573,1.0,1.0
227,0.1051088199019432,0.8948912024497986,1.0,1.0
228,0.00030294887255877256,0.9996970891952515,1.0,1.0
229,0.000369255751138553,0.9996306896209717,1.0,1.0
230,0.04006548598408699,0.9599345922470093,1.0,1.0
231,0.054260462522506714,0.9457395672798157,1.0,1.0
232,0.003103449009358883,0.996896505355835,1.0,1.0
233,0.06992562115192413,0.9300743937492371,1.0,1.0
234,0.04416640102863312,0.9558336138725281,1.0,1.0
235,0.0007690815255045891,0.9992309808731079,1.0,1.0
236,6.038009701114788e-07,0.9999994039535522,1.0,1.0
237,0.00021740134980063885,0.9997826218605042,1.0,1.0
238,0.027093607932329178,0.9729064106941223,1.0,1.0
239,0.0009847774636000395,0.999015212059021,1.0,1.0
240,0.04936707392334938,0.9506328701972961,1.0,1.0
241,0.047810815274715424,0.9521892070770264,1.0,1.0
242,0.0015904641477391124,0.9984095692634583,1.0,1.0
243,0.10056239366531372,0.899437665939331,1.0,1.0
244,0.17059002816677094,0.8294100165367126,1.0,1.0
245,0.0025744654703885317,0.9974254965782166,1.0,1.0
246,0.09764128178358078,0.9023587107658386,1.0,1.0
247,0.05462917312979698,0.9453707933425903,1.0,1.0
248,0.0012970039388164878,0.9987030029296875,1.0,1.0
249,0.050418976694345474,0.9495809674263,1.0,1.0
250,0.03930908441543579,0.9606909155845642,1.0,1.0
251,0.05505393445491791,0.9449459910392761,1.0,1.0
252,0.0980798751115799,0.9019201993942261,1.0,1.0
253,0.07644890993833542,0.923551082611084,1.0,1.0
254,0.04759775847196579,0.9524021744728088,1.0,1.0
255,0.0033712410368025303,0.9966287016868591,1.0,1.0
256,0.05519719421863556,0.9448027610778809,1.0,1.0
257,0.05816061794757843,0.941839337348938,1.0,1.0
258,0.16258390247821808,0.8374161124229431,1.0,1.0
259,0.05666922405362129,0.9433308243751526,1.0,1.0
260,0.004556684754788876,0.9954433441162109,1.0,1.0
261,0.15077005326747894,0.8492299914360046,1.0,1.0
262,0.0025360132567584515,0.9974639415740967,1.0,1.0
263,0.0904054120182991,0.9095945954322815,1.0,1.0
264,0.10529078543186188,0.8947092890739441,1.0,1.0
265,0.05817883089184761,0.9418211579322815,1.0,1.0
266,0.06547809392213821,0.9345219135284424,1.0,1.0
267,0.0767640620470047,0.9232360124588013,1.0,1.0
268,0.11656121909618378,0.883438766002655,1.0,1.0
269,0.14603598415851593,0.8539640307426453,1.0,1.0
270,0.00017026919522322714,0.9998296499252319,1.0,1.0
271,0.049276165664196014,0.9507238268852234,1.0,1.0
272,0.09865350276231766,0.9013464450836182,1.0,1.0
273,0.046373605728149414,0.9536263942718506,1.0,1.0
274,0.04939083755016327,0.9506092071533203,1.0,1.0
275,0.06804071366786957,0.9319592118263245,1.0,1.0
276,0.06985348463058472,0.9301465153694153,1.0,1.0
277,0.0015238329069688916,0.9984762072563171,1.0,1.0
278,0.0437961108982563,0.956203818321228,1.0,1.0
279,0.05468839406967163,0.9453116059303284,1.0,1.0
280,0.04237430542707443,0.9576257467269897,1.0,1.0
281,0.03565486893057823,0.9643451571464539,1.0,1.0
282,0.00020157151448074728,0.9997984766960144,1.0,1.0
283,0.05486047640442848,0.9451395869255066,1.0,1.0
284,4.006869142036962e-11,1.0,1.0,1.0
285,0.055219173431396484,0.9447808265686035,1.0,1.0
286,0.05465761199593544,0.9453423619270325,1.0,1.0
287,0.09770463407039642,0.9022952914237976,1.0,1.0
288,0.04748038575053215,0.9525196552276611,1.0,1.0
289,0.32974356412887573,0.6702564358711243,1.0,1.0
290,0.9974039196968079,0.002596046542748809,0.0,0.0
291,0.9974071383476257,0.002592887729406357,0.0,0.0
292,0.9974021911621094,0.002597894286736846,0.0,0.0
293,0.9974160194396973,0.002583930268883705,0.0,0.0
294,0.9973684549331665,0.0026314910501241684,0.0,0.0
295,0.9973688125610352,0.002631216077134013,0.0,0.0
296,0.9973758459091187,0.0026241526938974857,0.0,0.0
297,0.9974040389060974,0.002595975063741207,0.0,0.0
298,0.99739670753479,0.0026032915338873863,0.0,0.0
299,0.9974039196968079,0.0025960353668779135,0.0,0.0
300,0.9974114298820496,0.0025885652285069227,0.0,0.0
301,0.9974039196968079,0.002596016740426421,0.0,0.0
302,0.9974086880683899,0.0025912898126989603,0.0,0.0
303,0.9974079728126526,0.0025920469779521227,0.0,0.0
304,0.9974076151847839,0.0025924069341272116,0.0,0.0
305,0.997408926486969,0.002591090276837349,0.0,0.0
306,0.997138500213623,0.0028615272603929043,0.0,0.0
307,0.9971387386322021,0.002861220855265856,0.0,0.0
308,0.9974114298820496,0.0025885850191116333,0.0,0.0
309,0.9971229434013367,0.002877039834856987,0.0,0.0
310,0.9973776340484619,0.002622411120682955,0.0,0.0
311,0.9973800778388977,0.002619930310174823,0.0,0.0
312,0.9973846077919006,0.002615368692204356,0.0,0.0
313,0.9974047541618347,0.0025952267460525036,0.0,0.0
314,0.9974027276039124,0.002597274025902152,0.0,0.0
315,0.9974039196968079,0.002596058649942279,0.0,0.0
316,0.9973674416542053,0.0026325839571654797,0.0,0.0
317,0.9973682761192322,0.002631786745041609,0.0,0.0
318,0.9973728656768799,0.002627183450385928,0.0,0.0
319,0.9973775148391724,0.0026225235778838396,0.0,0.0
320,0.9974026083946228,0.002597417449578643,0.0,0.0
321,0.9973835349082947,0.00261646113358438,0.0,0.0
322,0.9973793029785156,0.002620678162202239,0.0,0.0
323,0.9973715543746948,0.00262842932716012,0.0,0.0
324,0.9974040389060974,0.002595979953184724,0.0,0.0
325,0.9973813891410828,0.002618615049868822,0.0,0.0
326,0.9973717927932739,0.0026282393373548985,0.0,0.0
327,0.9973902106285095,0.002609869698062539,0.0,0.0
328,0.9973772764205933,0.0026227268390357494,0.0,0.0
329,0.9973758459091187,0.0026242141611874104,0.0,0.0
330,0.9973700046539307,0.0026299923192709684,0.0,0.0
331,0.9974048733711243,0.0025951170828193426,0.0,0.0
332,0.9973777532577515,0.0026223203167319298,0.0,0.0
333,0.9973729848861694,0.002626969711855054,0.0,0.0
334,0.9973823428153992,0.0026176050305366516,0.0,0.0
335,0.9973902106285095,0.0026097726076841354,0.0,0.0
336,0.9973844885826111,0.0026155307423323393,0.0,0.0
337,0.997367799282074,0.0026322687044739723,0.0,0.0
338,0.9973675608634949,0.0026324226055294275,0.0,0.0
339,0.9974040389060974,0.0025959773920476437,0.0,0.0
340,0.9973840117454529,0.0026159659028053284,0.0,0.0
341,0.997377872467041,0.002622197847813368,0.0,0.0
342,0.9974045157432556,0.0025954514276236296,0.0,0.0
343,0.997372031211853,0.002627989510074258,0.0,0.0
344,0.9973695278167725,0.002630425151437521,0.0,0.0
345,0.9973862767219543,0.0026137162931263447,0.0,0.0
346,0.9973865151405334,0.002613500226289034,0.0,0.0
347,0.9973763227462769,0.0026237373240292072,0.0,0.0
348,0.997376561164856,0.002623495412990451,0.0,0.0
349,0.9973787069320679,0.00262136640958488,0.0,0.0
350,0.9973764419555664,0.0026235899422317743,0.0,0.0
351,0.9974051117897034,0.002594831632450223,0.0,0.0
352,0.9973776340484619,0.0026224185712635517,0.0,0.0
353,0.9974040389060974,0.002595955040305853,0.0,0.0
354,0.9974040389060974,0.00259596249088645,0.0,0.0
355,0.9973852038383484,0.002614804543554783,0.0,0.0
356,0.9973809123039246,0.0026190157514065504,0.0,0.0
357,0.9973650574684143,0.002634965116158128,0.0,0.0
358,0.9973835349082947,0.0026164951268583536,0.0,0.0
359,0.9973805546760559,0.0026193982921540737,0.0,0.0
360,0.997377872467041,0.0026220940053462982,0.0,0.0
361,0.9974000453948975,0.0025999287609010935,0.0,0.0
362,0.9973675608634949,0.0026325180660933256,0.0,0.0
363,0.9973672032356262,0.0026327981613576412,0.0,0.0
364,0.9973663687705994,0.002633659867569804,0.0,0.0
365,0.9973725080490112,0.0026275068521499634,0.0,0.0
366,0.9973940849304199,0.00260590435937047,0.0,0.0
367,0.9973642230033875,0.0026357972528785467,0.0,0.0
368,0.9973922967910767,0.0026076496578752995,0.0,0.0
369,0.9974040389060974,0.002595975063741207,0.0,0.0
370,0.9973861575126648,0.0026137896347790956,0.0,0.0
371,0.9974060654640198,0.002593906130641699,0.0,0.0
372,0.997377872467041,0.0026221442967653275,0.0,0.0
373,0.9973779916763306,0.0026220271829515696,0.0,0.0
374,0.9973777532577515,0.002622246276587248,0.0,0.0
375,0.9973905682563782,0.002609441289678216,0.0,0.0
376,0.9973782300949097,0.0026217687409371138,0.0,0.0
377,0.9973837733268738,0.0026161924470216036,0.0,0.0
378,0.9973746538162231,0.002625341061502695,0.0,0.0
379,0.9974040389060974,0.002595975063741207,0.0,0.0
380,0.9973813891410828,0.0026186087634414434,0.0,0.0
381,0.9973764419555664,0.0026235387194901705,0.0,0.0
382,0.9974059462547302,0.0025939950719475746,0.0,0.0
383,0.997378945350647,0.002621134277433157,0.0,0.0
384,0.997377872467041,0.00262220180593431,0.0,0.0
385,0.9973776340484619,0.00262237386777997,0.0,0.0
386,0.9973726272583008,0.0026274097617715597,0.0,0.0
387,0.9973648190498352,0.0026352335698902607,0.0,0.0
388,0.9974039196968079,0.002596000675112009,0.0,0.0
389,0.9973832964897156,0.0026167500764131546,0.0,0.0
390,0.997369647026062,0.0026303112972527742,0.0,0.0
391,0.9974064230918884,0.002593552228063345,0.0,0.0
392,0.9973834156990051,0.0026165894232690334,0.0,0.0
393,0.9974052309989929,0.0025947033427655697,0.0,0.0
394,0.9974063038825989,0.0025937301106750965,0.0,0.0
395,0.9974039196968079,0.0025960179045796394,0.0,0.0
396,0.9974072575569153,0.0025927890092134476,0.0,0.0
397,0.9974145889282227,0.002585338894277811,0.0,0.0
398,0.9973781108856201,0.002621884923428297,0.0,0.0
399,0.9973852038383484,0.0026148518081754446,0.0,0.0
400,0.9973704814910889,0.0026294668205082417,0.0,0.0
401,0.9973813891410828,0.0026186497416347265,0.0,0.0
402,0.9971178770065308,0.0028821525629609823,0.0,0.0
403,0.9973815083503723,0.0026184404268860817,0.0,0.0
404,0.9974067807197571,0.0025932330172508955,0.0,0.0
405,0.9974042773246765,0.0025957466568797827,0.0,0.0
406,0.997383177280426,0.0026167896576225758,0.0,0.0
407,0.9973703622817993,0.002629662398248911,0.0,0.0
408,0.9973742961883545,0.002625696826726198,0.0,0.0
409,0.9974039196968079,0.002596066100522876,0.0,0.0
410,0.9974017143249512,0.0025983008090406656,0.0,0.0
411,0.9974063038825989,0.0025936434976756573,0.0,0.0
412,0.997380793094635,0.0026191978249698877,0.0,0.0
413,0.9974049925804138,0.002594982273876667,0.0,0.0
414,0.9973684549331665,0.00263152364641428,0.0,0.0
415,0.9974040389060974,0.002595975063741207,0.0,0.0
416,0.9974040389060974,0.002595975063741207,0.0,0.0
417,0.9973856806755066,0.0026143305003643036,0.0,0.0
418,0.9973776340484619,0.002622333588078618,0.0,0.0
419,0.9973908066749573,0.00260925036855042,0.0,0.0
420,0.9974072575569153,0.002592692617326975,0.0,0.0
421,0.9973477125167847,0.002652321709319949,0.0,0.0
422,0.9970893263816833,0.0029106501024216413,0.0,0.0
423,0.9973784685134888,0.0026215557008981705,0.0,0.0
424,0.9973539113998413,0.002646087668836117,0.0,0.0
425,0.9974040389060974,0.0025959874037653208,0.0,0.0
426,0.9974039196968079,0.0025960488710552454,0.0,0.0
427,0.9974051117897034,0.002594878664240241,0.0,0.0
428,0.9974063038825989,0.002593694254755974,0.0,0.0
429,0.9974040389060974,0.0025959378108382225,0.0,0.0
430,0.9973998069763184,0.0026002454105764627,0.0,0.0
431,0.9974040389060974,0.002595979953184724,0.0,0.0
432,0.9973846077919006,0.0026153712533414364,0.0,0.0
433,0.9974023699760437,0.002597613725811243,0.0,0.0
434,0.9973886609077454,0.002611342119053006,0.0,0.0
435,0.9971106052398682,0.002889394061639905,0.0,0.0
436,0.9973719120025635,0.0026280544698238373,0.0,0.0
437,0.9973757266998291,0.002624247455969453,0.0,0.0
438,0.9973809123039246,0.0026190858334302902,0.0,0.0
439,0.997366726398468,0.002633248921483755,0.0,0.0
440,0.9971370697021484,0.002862908411771059,0.0,0.0
441,0.9974039196968079,0.0025960379280149937,0.0,0.0
442,0.9973838925361633,0.002616132842376828,0.0,0.0
443,0.997378945350647,0.0026210795622318983,0.0,0.0
444,0.9973777532577515,0.002622215310111642,0.0,0.0
445,0.9973722696304321,0.002627689391374588,0.0,0.0
446,0.9974155426025391,0.0025844010524451733,0.0,0.0
447,0.9974018335342407,0.0025982006918638945,0.0,0.0
448,0.9973703622817993,0.002629624679684639,0.0,0.0
449,0.9974048733711243,0.0025950586423277855,0.0,0.0
450,0.9973790645599365,0.00262095732614398,0.0,0.0
451,0.997405469417572,0.0025944935623556376,0.0,0.0
452,0.9973772764205933,0.00262271286919713,0.0,0.0
453,0.9973652958869934,0.002634664298966527,0.0,0.0
454,0.9973925352096558,0.0026073905173689127,0.0,0.0
455,0.9973788261413574,0.0026211889926344156,0.0,0.0
456,0.9973756074905396,0.002624369692057371,0.0,0.0
457,0.9973798394203186,0.0026201196014881134,0.0,0.0
458,0.9973763227462769,0.002623721258714795,0.0,0.0
459,0.9974040389060974,0.002595982514321804,0.0,0.0
460,0.9973811507225037,0.002618863945826888,0.0,0.0
461,0.9974039196968079,0.0025960267521440983,0.0,0.0
462,0.9974058270454407,0.0025941208004951477,0.0,0.0
463,0.9973909258842468,0.0026091448962688446,0.0,0.0
464,0.9973741769790649,0.002625854453071952,0.0,0.0
465,0.9973847270011902,0.0026153167709708214,0.0,0.0
466,0.997377872467041,0.0026221866719424725,0.0,0.0
467,0.9973680377006531,0.002631949260830879,0.0,0.0
468,0.9974026083946228,0.002597348066046834,0.0,0.0
469,0.9974029660224915,0.0025970456190407276,0.0,0.0
470,0.9973836541175842,0.0026163081638514996,0.0,0.0
471,0.9973688125610352,0.002631158335134387,0.0,0.0
472,0.9973862767219543,0.0026137102395296097,0.0,0.0
473,0.9973561763763428,0.0026438964996486902,0.0,0.0
474,0.997378945350647,0.002621066989377141,0.0,0.0
475,0.9973713159561157,0.0026286719366908073,0.0,0.0
476,0.9974028468132019,0.002597152953967452,0.0,0.0
477,0.9973762035369873,0.002623855834826827,0.0,0.0
478,0.9973776340484619,0.0026224388275295496,0.0,0.0
479,0.9973946809768677,0.0026053504552692175,0.0,0.0
480,0.9971388578414917,0.0028611256275326014,0.0,0.0
481,0.9974020719528198,0.002597916405647993,0.0,0.0
482,0.9974019527435303,0.002598059829324484,0.0,0.0
483,0.9973714351654053,0.0026285143103450537,0.0,0.0
484,0.9974072575569153,0.002592692617326975,0.0,0.0
485,0.9974024891853333,0.0025974393356591463,0.0,0.0
486,0.997381865978241,0.002618127968162298,0.0,0.0
487,0.9974002838134766,0.0025996998883783817,0.0,0.0
488,0.9974023103713989,0.0025977089535444975,0.0,0.0
489,0.9973850846290588,0.0026148564647883177,0.0,0.0
490,0.9973776340484619,0.002622361294925213,0.0,0.0
491,0.9974051117897034,0.0025948688853532076,0.0,0.0
492,0.9973681569099426,0.0026319283060729504,0.0,0.0
493,0.9974045157432556,0.0025954563170671463,0.0,0.0
494,0.9973809123039246,0.00261908071115613,0.0,0.0
